Store id,StoreID,doc_id,Name,English Name,Latitude,Longitude,GoogleMap URL,Online Status,Store Type,Street,City,State,Postcode,region,Delivery Type,Online Open Hour,Online Open Hour,Offline Format,Offline Open Hour,Offline Address,Offline Address + Phone,Store Email,Contact Number,Contact Number,,,,Valid/Invalid,,Revised Contact Number
TH1137,1137,store_doc_1137,โลตัส โกเฟรช โลตัส เอ็กเพรส บางบัวทอง,Lotus Go Fresh Bangbuathong,13.894932,100.430443,"https://www.google.com/maps/place/13.894932,100.430443",ACTIVE,go_fresh,เลขที่ 190/10 หมู่ที่ 3,อำเภอบางบัวทอง,นนทบุรี,11110,ตำบลบางรักพัฒนา,OnDemand,7:00-22:00,"7:00-22:00 (ทั้งนี้ระยะเวลาทำการของ Lotus's Shop Online อาจมีการเปลี่ยนแปลงในแต่ละสาขา ลูกค้าสามารถตรวจสอบเพิ่มเติมได้ผ่านเมนู ""เวลาจัดส่ง"" เพิ่มเติมค่ะ)",Mini Supermarket,24 Hours,เลขที่ 190/10 หมู่ที่ 3 ตำบลบางรักพัฒนา อำเภอบางบัวทอง นนทบุรี 11110,"เลขที่ 190/10 หมู่ที่ 3 ตำบลบางรักพัฒนา อำเภอบางบัวทอง นนทบุรี 11110, โทรศัพท์: 062-605-7484",exp137-sm@lotuss.com,0626057484,0626057484,0626057484,062-605-7484,Valid,Valid,0626057484,062-605-7484
TH1138,1138,store_doc_1138,โลตัส โก เฟรช รังสิตคลอง 2 ( คลองหลวง ),Lotus Go Fresh Rangsit Klongluang,14.065804,100.646471,"https://www.google.com/maps/place/14.065804,100.646471",INACTIVE,go_fresh,เลขที่ 44/31 หมู่ที่ 7,อำเภอคลองหลวง,ปทุมธานี,12120,ตำบลคลองสอง,OnDemand,7:00-20:00,"7:00-20:00 (ทั้งนี้ระยะเวลาทำการของ Lotus's Shop Online อาจมีการเปลี่ยนแปลงในแต่ละสาขา ลูกค้าสามารถตรวจสอบเพิ่มเติมได้ผ่านเมนู ""เวลาจัดส่ง"" เพิ่มเติมค่ะ)",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,
TH1139,1139,store_doc_1139,โลตัส โกเฟรช เจริญนคร,Lotus Go Fresh Charoennakorn,13.707631,100.492408,"https://www.google.com/maps/place/13.707631,100.492408",ACTIVE,go_fresh,เลขที่ 176/4 ถนนเจริญนคร,เขตธนบุรี,กรุงเทพมหานคร,10600,แขวงสำเหร่,OnDemand,7:00-20:00,"7:00-20:00 (ทั้งนี้ระยะเวลาทำการของ Lotus's Shop Online อาจมีการเปลี่ยนแปลงในแต่ละสาขา ลูกค้าสามารถตรวจสอบเพิ่มเติมได้ผ่านเมนู ""เวลาจัดส่ง"" เพิ่มเติมค่ะ)",Mini Supermarket,24 Hours ,เลขที่ 176/4 ถ.เจริญนคร แขวงสำเหร่ เขตธนบุรี กรุงเทพ 10600,"เลขที่ 176/4 ถ.เจริญนคร แขวงสำเหร่ เขตธนบุรี กรุงเทพ 10600, โทรศัพท์: 062-605-7486",exp139-sm@lotuss.com,0626057486,0626057486,0626057486,062-605-7486,Valid,Valid,0626057486,062-605-7486
TH1140,1140,store_doc_1140,โลตัส โกเฟรช หนองแขม,Lotus Go Fresh NongKhem,13.705761,100.352896,"https://www.google.com/maps/place/13.705761,100.352896",ACTIVE,go_fresh,เลขที่ 12 หมู่ที่ 7,เขตหนองแขม,กรุงเทพมหานคร,10160,แขวงหนองค้างพลู,OnDemand,7:00-21:00,"7:00-21:00 (ทั้งนี้ระยะเวลาทำการของ Lotus's Shop Online อาจมีการเปลี่ยนแปลงในแต่ละสาขา ลูกค้าสามารถตรวจสอบเพิ่มเติมได้ผ่านเมนู ""เวลาจัดส่ง"" เพิ่มเติมค่ะ)",Mini Supermarket,06:00-23:00 (17Hrs),เลขที่ 433/1 ถ.เพชรเกษม แขวงหนองค้างพลู เขตหนองแขม  กรุงเทพ 10160,"เลขที่ 433/1 ถ.เพชรเกษม แขวงหนองค้างพลู เขตหนองแขม  กรุงเทพ 10160, โทรศัพท์: 062-605-7487",exp140-sm@lotuss.com,0626057487,0626057487,0626057487,062-605-7487,Valid,Valid,0626057487,062-605-7487
TH1141,1141,store_doc_1141,โลตัส โกเฟรช โชคชัย 4,Lotus Go Fresh Chokchai 4,13.817241,100.595641,"https://www.google.com/maps/place/13.817241,100.595641",ACTIVE,go_fresh,เลขที่ 23/411 หมู่ที่ 13,เขตลาดพร้าว,กรุงเทพมหานคร,10230,แขวงลาดพร้าว,OnDemand,7:00-22:00,"7:00-22:00 (ทั้งนี้ระยะเวลาทำการของ Lotus's Shop Online อาจมีการเปลี่ยนแปลงในแต่ละสาขา ลูกค้าสามารถตรวจสอบเพิ่มเติมได้ผ่านเมนู ""เวลาจัดส่ง"" เพิ่มเติมค่ะ)",Mini Supermarket,24 Hours,เลขที่ 23/411 หมู่ที่ 13 แขวงลาดพร้าว เขตลาดพร้าว กรุงเทพมหานคร 10230,"เลขที่ 23/411 หมู่ที่ 13 แขวงลาดพร้าว เขตลาดพร้าว กรุงเทพมหานคร 10230, โทรศัพท์: 081-245-4297",exp141-sm@lotuss.com,0812454297,0812454297,0812454297,081-245-4297,Valid,Valid,0812454297,081-245-4297
TH1142,1142,store_doc_1142,โลตัส โกเฟรช บางพูด-นนทุบรี,Lotus Go Fresh Bangpood,13.936082,100.538829,"https://www.google.com/maps/place/13.936082,100.538829",ACTIVE,go_fresh,เลขที่ 123/1 หมู่ที่ 3,อำเภอปากเกร็ด,นนทบุรี,11120,ตำบลบ้านใหม่,OnDemand,7:00-21:00,"7:00-21:00 (ทั้งนี้ระยะเวลาทำการของ Lotus's Shop Online อาจมีการเปลี่ยนแปลงในแต่ละสาขา ลูกค้าสามารถตรวจสอบเพิ่มเติมได้ผ่านเมนู ""เวลาจัดส่ง"" เพิ่มเติมค่ะ)",Mini Supermarket,06:00-23:00 (17Hrs),เลขที่ 123/1 หมู่ที่ 3 ตำบลบ้านใหม่ อำเภอปากเกร็ด นนทบุรี 11120,"เลขที่ 123/1 หมู่ที่ 3 ตำบลบ้านใหม่ อำเภอปากเกร็ด นนทบุรี 11120, โทรศัพท์: 081-246-4344",exp142-sm@lotuss.com,0812464344,0812464344,0812464344,081-246-4344,Valid,Valid,0812464344,081-246-4344
TH1144,1144,store_doc_1144,โลตัส โกเฟรช เพชรเกษม 69,Lotus Go Fresh Petchkasem 69,13.702231,100.376638,"https://www.google.com/maps/place/13.702231,100.376638",ACTIVE,go_fresh,เลขที่ 117 ซอยเพชรเกษม 69,เขตบางแค,กรุงเทพมหานคร,10160,แขวงหลักสอง,OnDemand,7:00-20:00,"7:00-20:00 (ทั้งนี้ระยะเวลาทำการของ Lotus's Shop Online อาจมีการเปลี่ยนแปลงในแต่ละสาขา ลูกค้าสามารถตรวจสอบเพิ่มเติมได้ผ่านเมนู ""เวลาจัดส่ง"" เพิ่มเติมค่ะ)",Mini Supermarket,06:00-22:30 (16.5Hrs),เลขที่ 117 ซอยเพชรเกษม 69 แขวงหลักสอง เขตบางแค กรุงเทพ 10160,"เลขที่ 117 ซอยเพชรเกษม 69 แขวงหลักสอง เขตบางแค กรุงเทพ 10160, โทรศัพท์: 081-245-5634",exp144-sm@lotuss.com,0812455634,0812455634,0812455634,081-245-5634,Valid,Valid,0812455634,081-245-5634
TH1147,1147,store_doc_1147,โลตัส โก เฟรช ประชานิเวศน์-นนทบุรี,Lotus Go Fresh Prachanivet,13.875121,100.549137,"https://www.google.com/maps/place/13.875121,100.549137",INACTIVE,go_fresh,เลขที่ 81 หมู่ที่ 7,อำเภอเมืองนนทบุรี,นนทบุรี,11000,ตำบลท่าทราย,OnDemand,7:00-20:00,"7:00-20:00 (ทั้งนี้ระยะเวลาทำการของ Lotus's Shop Online อาจมีการเปลี่ยนแปลงในแต่ละสาขา ลูกค้าสามารถตรวจสอบเพิ่มเติมได้ผ่านเมนู ""เวลาจัดส่ง"" เพิ่มเติมค่ะ)",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,
TH1148,1148,store_doc_1148,โลตัส โกเฟรช วังหิน,Lotus Go Fresh Wanghin,13.831424,100.591348,"https://www.google.com/maps/place/13.831424,100.591348",INACTIVE,go_fresh,เลขที่ 12/31 หมู่ที่ 11,เขตลาดพร้าว,กรุงเทพมหานคร,10230,แขวงลาดพร้าว,OnDemand,7:00-20:00,"7:00-20:00 (ทั้งนี้ระยะเวลาทำการของ Lotus's Shop Online อาจมีการเปลี่ยนแปลงในแต่ละสาขา ลูกค้าสามารถตรวจสอบเพิ่มเติมได้ผ่านเมนู ""เวลาจัดส่ง"" เพิ่มเติมค่ะ)",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,
TH1149,1149,store_doc_1149,โลตัส โกเฟรช อ่อนนุช,Lotus Go Fresh On-Nuj,13.722553,100.713956,"https://www.google.com/maps/place/13.722553,100.713956",ACTIVE,go_fresh,เลขที่ 48/8 หมู่ 7,เขตลาดกระบัง,กรุงเทพมหานคร,10520,แขวงลาดกระบัง,OnDemand,7:00-22:00,"7:00-22:00 (ทั้งนี้ระยะเวลาทำการของ Lotus's Shop Online อาจมีการเปลี่ยนแปลงในแต่ละสาขา ลูกค้าสามารถตรวจสอบเพิ่มเติมได้ผ่านเมนู ""เวลาจัดส่ง"" เพิ่มเติมค่ะ)",Mini Supermarket,24 Hours ,เลขที่ 48/8 หมู่ 7 แขวงลาดกระบัง เขตลาดกระบัง กทม. 10520,"เลขที่ 48/8 หมู่ 7 แขวงลาดกระบัง เขตลาดกระบัง กทม. 10520, โทรศัพท์: 062-605-7495",exp149-sm@lotuss.com,0626057495,0626057495,0626057495,062-605-7495,Valid,Valid,0626057495,062-605-7495
TH1150,1150,store_doc_1150,โลตัส โก เฟรช อิมแพ็คเมืองทองธานี,Lotus Go Fresh Impact Muang Thong,13.911555,100.55216,"https://www.google.com/maps/place/13.911555,100.55216",INACTIVE,go_fresh,เลขที่ 101-101/1 ถนนป๊อปปูล่า,อำเภอปากเกร็ด,นนทบุรี,11120,ตำบลบ้านใหม่,OnDemand,7:00-20:00,"7:00-20:00 (ทั้งนี้ระยะเวลาทำการของ Lotus's Shop Online อาจมีการเปลี่ยนแปลงในแต่ละสาขา ลูกค้าสามารถตรวจสอบเพิ่มเติมได้ผ่านเมนู ""เวลาจัดส่ง"" เพิ่มเติมค่ะ)",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,
